83,326,2023-02-21 15:59:41,1
47,577,2023-02-21 16:02:39,1
24,472,2023-02-21 16:04:14,1
49,592,2023-02-21 16:04:18,1
235,888,2023-02-21 16:11:37,1
192,810,2023-02-21 16:14:54,1
153,726,2023-02-21 16:15:01,1
318,980,2023-02-21 16:15:52,1
299,90,2023-02-21 17:03:50,1
248,940,2023-02-21 17:05:58,1
218,860,2023-02-21 17:10:55,1
60,324,2023-02-21 17:34:41,1
148,755,2023-02-21 17:37:31,1
197,830,2023-02-21 17:39:06,1
67,415,2023-02-21 17:43:01,1
71,493,2023-02-21 18:02:50,1
130,699,2023-02-21 18:31:17,1
43,385,2023-02-21 18:31:27,1
201,824,2023-02-21 18:31:31,1
167,787,2023-02-21 18:31:36,1
159,751,2023-02-21 18:31:40,1
250,903,2023-02-21 18:31:44,1
266,69,2023-02-21 18:32:14,1
39,261,2023-02-21 18:32:35,1
317,977,2023-02-21 18:32:39,1
296,962,2023-02-21 18:33:16,1
208,856,2023-02-21 18:33:22,1
54,43,2023-02-21 18:33:26,1
308,5003,2023-02-21 18:33:42,1
271,733,2023-02-21 18:33:51,1
318,980,2023-02-21 18:34:03,1
157,921,2023-02-21 18:34:16,1
235,888,2023-02-21 18:34:59,1
233,885,2023-02-21 18:35:10,1
236,889,2023-02-21 18:35:14,1
243,936,2023-02-21 18:35:21,1
261,67,2023-02-21 18:36:06,1
315,978,2023-02-21 18:36:14,1
24,472,2023-02-21 18:36:40,1
288,84,2023-02-21 18:38:50,1
281,81,2023-02-21 18:39:06,1
298,85,2023-02-21 18:40:07,1
323,983,2023-02-21 18:40:20,1
192,810,2023-02-21 18:42:56,1
322,97,2023-02-21 18:43:22,1
320,2035,2023-02-21 18:43:31,1
114,679,2023-02-21 18:43:53,1
153,726,2023-02-21 18:43:57,1
21,25,2023-02-21 18:44:03,1
276,63,2023-02-21 18:44:10,1
48,622,2023-02-21 18:44:14,1
301,91,2023-02-21 18:44:17,1
47,577,2023-02-21 18:44:29,1
316,95,2023-02-21 18:46:06,1
49,592,2023-02-21 18:46:10,1
63,531,2023-02-21 18:46:53,1
82,249,2023-02-21 18:47:37,1
83,326,2023-02-21 18:47:42,1
11,764,2023-02-21 18:48:18,1
304,969,2023-02-21 18:48:29,1
228,870,2023-02-21 18:49:33,1
282,79,2023-02-21 18:50:04,1
2,428,2023-02-21 18:50:26,1
305,925,2023-02-21 19:03:50,1
42,580,2023-02-21 19:06:10,1
293,87,2023-02-21 19:13:55,1
264,64,2023-02-21 19:15:10,1
214,864,2023-02-21 19:15:22,1
214,864,2023-02-21 19:15:26,1
213,866,2023-02-21 19:18:02,1
277,952,2023-02-21 19:18:13,1
286,954,2023-02-21 19:28:26,1
200,833,2023-02-21 19:33:10,1
321,2009,2023-02-21 19:36:55,1
319,4026,2023-02-21 19:36:58,1
41,109,2023-02-21 19:42:36,1
72,533,2023-02-21 19:42:54,1
212,867,2023-02-21 20:01:12,1
196,828,2023-02-21 20:27:42,1
289,959,2023-02-21 20:33:10,1
156,722,2023-02-21 21:04:12,1
276,63,2023-02-22 04:54:33,1
71,493,2023-02-22 05:46:10,1
71,493,2023-02-22 05:46:14,1
67,415,2023-02-22 06:21:58,1
299,90,2023-02-22 07:08:21,1
248,940,2023-02-22 07:08:27,1
47,577,2023-02-22 07:30:05,1
201,824,2023-02-22 07:40:02,1
159,751,2023-02-22 07:50:28,1
196,828,2023-02-22 07:52:25,1
218,860,2023-02-22 07:59:10,1
197,830,2023-02-22 08:00:59,1
266,69,2023-02-22 08:02:14,1
47,577,2023-02-22 08:09:38,1
82,249,2023-02-22 08:16:01,1
130,699,2023-02-22 08:18:41,1
165,741,2023-02-22 08:20:04,1
39,261,2023-02-22 08:24:24,1
47,577,2023-02-22 08:26:55,1
54,43,2023-02-22 08:29:55,1
233,885,2023-02-22 08:32:11,1
319,4026,2023-02-22 08:32:29,1
320,2035,2023-02-22 08:32:34,1
43,385,2023-02-22 08:32:42,1
167,787,2023-02-22 08:33:50,1
321,2009,2023-02-22 08:40:10,1
250,903,2023-02-22 08:42:18,1
250,903,2023-02-22 08:42:22,1
48,622,2023-02-22 08:48:19,1
235,888,2023-02-22 08:49:59,1
235,888,2023-02-22 08:50:02,1
179,920,2023-02-22 08:50:19,1
83,326,2023-02-22 08:52:37,1
277,952,2023-02-22 08:54:15,1
304,969,2023-02-22 08:54:19,1
208,856,2023-02-22 08:54:48,1
301,91,2023-02-22 08:56:24,1
323,983,2023-02-22 08:56:55,1
289,959,2023-02-22 08:58:40,1
153,726,2023-02-22 09:00:52,1
308,5003,2023-02-22 09:01:14,1
63,531,2023-02-22 09:02:32,1
228,870,2023-02-22 09:02:35,1
236,889,2023-02-22 09:02:41,1
322,97,2023-02-22 09:03:10,1
243,936,2023-02-22 09:03:16,1
317,977,2023-02-22 09:03:39,1
198,840,2023-02-22 09:04:23,1
213,866,2023-02-22 09:05:39,1
271,733,2023-02-22 09:06:18,1
310,6009,2023-02-22 09:06:38,1
277,952,2023-02-22 09:07:29,1
2,428,2023-02-22 09:08:42,1
233,885,2023-02-22 09:09:46,1
261,67,2023-02-22 09:10:05,1
24,472,2023-02-22 09:10:49,1
49,592,2023-02-22 09:10:52,1
316,95,2023-02-22 09:11:43,1
288,84,2023-02-22 09:11:47,1
200,833,2023-02-22 09:12:38,1
281,81,2023-02-22 09:13:01,1
21,25,2023-02-22 09:13:25,1
293,87,2023-02-22 09:13:35,1
156,722,2023-02-22 09:16:38,1
161,729,2023-02-22 09:17:49,1
315,978,2023-02-22 09:18:46,1
114,679,2023-02-22 09:20:00,1
192,810,2023-02-22 09:21:56,1
264,64,2023-02-22 09:22:03,1
318,980,2023-02-22 09:23:03,1
282,79,2023-02-22 09:23:42,1
157,921,2023-02-22 09:27:20,1
286,954,2023-02-22 09:38:19,1
42,580,2023-02-22 09:38:25,1
296,962,2023-02-22 09:49:48,1
214,864,2023-02-22 09:55:03,1
41,109,2023-02-22 10:02:27,1
72,533,2023-02-22 11:56:12,1
299,90,2023-02-22 13:00:48,1
208,856,2023-02-22 13:01:01,1
243,936,2023-02-22 13:05:37,1
236,889,2023-02-22 13:10:39,1
298,85,2023-02-22 13:21:09,1
317,977,2023-02-22 13:25:02,1
214,864,2023-02-22 13:37:02,1
214,864,2023-02-22 13:37:06,1
324,979,2023-02-22 13:42:48,1
271,733,2023-02-22 13:54:05,1
324,979,2023-02-22 13:54:10,1
236,889,2023-02-22 13:56:48,1
165,741,2023-02-22 13:59:13,1
208,856,2023-02-22 13:59:45,1
39,261,2023-02-22 13:59:48,1
21,25,2023-02-22 13:59:52,1
243,936,2023-02-22 13:59:56,1
167,787,2023-02-22 14:01:35,1
159,751,2023-02-22 14:01:39,1
248,940,2023-02-22 14:02:22,1
299,90,2023-02-22 14:03:19,1
60,324,2023-02-22 14:16:14,1
214,864,2023-02-22 14:30:23,1
317,977,2023-02-22 14:30:43,1
281,81,2023-02-22 14:30:58,1
264,64,2023-02-22 14:34:44,1
67,415,2023-02-22 14:35:27,1
200,833,2023-02-22 14:39:29,1
286,954,2023-02-22 14:39:36,1
213,866,2023-02-22 14:40:40,1
60,324,2023-02-22 14:45:40,1
308,5003,2023-02-22 14:49:05,1
42,580,2023-02-22 14:53:16,1
289,959,2023-02-22 14:54:39,1
167,787,2023-02-22 14:58:11,1
43,385,2023-02-22 14:58:18,1
159,751,2023-02-22 14:58:23,1
248,940,2023-02-22 14:58:36,1
228,870,2023-02-22 15:01:00,1
49,592,2023-02-22 15:01:40,1
63,531,2023-02-22 15:01:44,1
24,472,2023-02-22 15:02:27,1
161,729,2023-02-22 15:02:52,1
281,81,2023-02-22 15:07:23,1
281,81,2023-02-22 15:07:26,1
322,97,2023-02-22 15:08:22,1
316,95,2023-02-22 15:08:26,1
323,983,2023-02-22 15:08:32,1
319,4026,2023-02-22 15:08:37,1
320,2035,2023-02-22 15:08:46,1
321,2009,2023-02-22 15:08:51,1
310,6009,2023-02-22 15:08:55,1
235,888,2023-02-22 15:15:06,1
289,959,2023-02-22 15:17:25,1
130,699,2023-02-22 15:18:17,1
47,577,2023-02-22 15:20:24,1
264,64,2023-02-22 15:24:23,0
286,954,2023-02-22 15:24:42,1
42,580,2023-02-22 15:24:50,1
192,810,2023-02-22 15:28:49,1
153,726,2023-02-22 15:28:52,1
83,326,2023-02-22 15:30:34,1
67,415,2023-02-22 15:32:21,1
200,833,2023-02-22 15:34:29,1
319,4026,2023-02-22 15:40:06,1
323,983,2023-02-22 15:40:14,1
320,2035,2023-02-22 15:40:23,1
310,6009,2023-02-22 15:40:26,1
321,2009,2023-02-22 15:40:31,1
213,866,2023-02-22 15:51:58,1
308,5003,2023-02-22 15:52:59,1
250,903,2023-02-22 15:55:15,1
114,679,2023-02-22 16:00:07,1
114,679,2023-02-22 16:00:11,1
83,326,2023-02-22 16:00:50,1
248,940,2023-02-22 16:01:28,1
161,729,2023-02-22 16:01:44,1
24,472,2023-02-22 16:03:47,1
49,592,2023-02-22 16:03:51,1
130,699,2023-02-22 16:05:26,1
47,577,2023-02-22 16:07:52,1
322,97,2023-02-22 16:08:05,1
316,95,2023-02-22 16:08:17,1
318,980,2023-02-22 16:10:31,1
235,888,2023-02-22 16:15:52,1
235,888,2023-02-22 16:15:55,1
192,810,2023-02-22 16:23:43,1
153,726,2023-02-22 16:23:47,1
299,90,2023-02-22 17:05:25,1
197,830,2023-02-22 17:08:08,1
218,860,2023-02-22 17:13:56,1
196,828,2023-02-22 17:14:59,1
71,493,2023-02-22 17:16:04,1
71,493,2023-02-22 17:16:11,1
165,741,2023-02-22 17:32:35,1
60,324,2023-02-22 17:35:36,1
67,415,2023-02-22 17:38:37,1
277,952,2023-02-22 17:59:15,1
276,63,2023-02-22 18:00:30,1
250,903,2023-02-22 18:31:27,1
208,856,2023-02-22 18:31:31,1
159,751,2023-02-22 18:31:36,1
43,385,2023-02-22 18:31:59,1
167,787,2023-02-22 18:32:04,1
271,733,2023-02-22 18:32:11,1
179,920,2023-02-22 18:32:21,1
201,824,2023-02-22 18:32:47,1
130,699,2023-02-22 18:32:51,1
39,261,2023-02-22 18:33:07,1
54,43,2023-02-22 18:34:22,1
24,472,2023-02-22 18:34:53,1
301,91,2023-02-22 18:35:02,1
317,977,2023-02-22 18:35:19,1
243,936,2023-02-22 18:35:43,1
235,888,2023-02-22 18:36:05,1
233,885,2023-02-22 18:36:10,1
21,25,2023-02-22 18:36:44,1
48,622,2023-02-22 18:37:28,1
261,67,2023-02-22 18:37:35,1
308,5003,2023-02-22 18:37:48,1
298,85,2023-02-22 18:38:02,1
47,577,2023-02-22 18:39:11,1
236,889,2023-02-22 18:39:19,1
157,921,2023-02-22 18:40:14,1
49,592,2023-02-22 18:40:28,1
318,980,2023-02-22 18:40:33,1
288,84,2023-02-22 18:40:50,1
63,531,2023-02-22 18:40:55,1
324,979,2023-02-22 18:41:13,1
319,4026,2023-02-22 18:41:54,1
310,6009,2023-02-22 18:41:58,1
11,764,2023-02-22 18:42:03,1
198,840,2023-02-22 18:42:10,1
315,978,2023-02-22 18:42:21,1
114,679,2023-02-22 18:42:39,1
323,983,2023-02-22 18:42:44,1
161,729,2023-02-22 18:44:41,1
304,969,2023-02-22 18:48:27,1
153,726,2023-02-22 18:50:27,1
213,866,2023-02-22 18:51:18,1
322,97,2023-02-22 18:52:56,1
316,95,2023-02-22 18:53:19,1
2,428,2023-02-22 18:53:26,1
192,810,2023-02-22 18:54:13,1
281,81,2023-02-22 18:58:10,1
228,870,2023-02-22 18:59:30,1
214,864,2023-02-22 19:01:20,1
264,64,2023-02-22 19:07:44,1
293,87,2023-02-22 19:07:55,1
42,580,2023-02-22 19:12:32,1
282,79,2023-02-22 19:15:03,1
286,954,2023-02-22 19:18:19,1
320,2035,2023-02-22 19:20:24,1
231,877,2023-02-22 19:27:00,1
200,833,2023-02-22 19:31:52,1
83,326,2023-02-22 19:33:12,1
83,326,2023-02-22 19:33:15,1
41,109,2023-02-22 19:33:19,1
156,722,2023-02-22 19:33:23,1
266,69,2023-02-22 19:42:27,1
321,2009,2023-02-22 19:59:16,1
212,867,2023-02-22 20:03:42,1
72,533,2023-02-22 20:08:15,1
289,959,2023-02-22 20:16:56,1
32,449,2023-02-23 04:44:10,1
71,493,2023-02-23 05:02:52,1
71,493,2023-02-23 05:02:55,1
196,828,2023-02-23 06:21:39,1
67,415,2023-02-23 06:25:14,1
299,90,2023-02-23 07:16:17,1
47,577,2023-02-23 07:37:09,1
47,577,2023-02-23 07:38:43,1
218,860,2023-02-23 07:57:45,1
197,830,2023-02-23 08:02:59,1
167,787,2023-02-23 08:07:25,1
159,751,2023-02-23 08:07:32,1
43,385,2023-02-23 08:08:30,1
43,385,2023-02-23 08:08:34,1
148,755,2023-02-23 08:20:36,1
165,741,2023-02-23 08:20:40,1
82,249,2023-02-23 08:23:23,1
60,324,2023-02-23 08:27:17,1
233,885,2023-02-23 08:28:47,1
266,69,2023-02-23 08:29:00,1
277,952,2023-02-23 08:33:37,1
320,2035,2023-02-23 08:35:08,1
130,699,2023-02-23 08:36:19,1
54,43,2023-02-23 08:37:43,1
156,722,2023-02-23 08:39:45,1
298,85,2023-02-23 08:40:26,1
39,261,2023-02-23 08:40:30,1
321,2009,2023-02-23 08:41:01,1
319,4026,2023-02-23 08:41:58,1
250,903,2023-02-23 08:43:13,1
250,903,2023-02-23 08:43:17,1
301,91,2023-02-23 08:44:29,1
235,888,2023-02-23 08:45:30,1
235,888,2023-02-23 08:45:34,1
83,326,2023-02-23 08:49:23,1
11,764,2023-02-23 08:49:55,1
310,6009,2023-02-23 08:50:24,1
208,856,2023-02-23 08:51:01,1
315,978,2023-02-23 08:53:53,1
48,622,2023-02-23 08:54:42,1
323,983,2023-02-23 08:55:24,1
63,531,2023-02-23 08:57:15,1
228,870,2023-02-23 08:57:19,1
236,889,2023-02-23 08:57:28,1
264,64,2023-02-23 08:59:45,1
317,977,2023-02-23 09:00:11,1
212,867,2023-02-23 09:01:03,1
322,97,2023-02-23 09:01:26,1
153,726,2023-02-23 09:01:31,1
324,979,2023-02-23 09:03:13,1
179,920,2023-02-23 09:03:56,1
243,936,2023-02-23 09:04:01,1
21,25,2023-02-23 09:05:11,1
21,25,2023-02-23 09:05:15,1
308,5003,2023-02-23 09:05:21,1
2,428,2023-02-23 09:07:59,1
288,84,2023-02-23 09:08:02,1
316,95,2023-02-23 09:09:29,1
192,810,2023-02-23 09:10:00,1
213,866,2023-02-23 09:12:06,1
318,980,2023-02-23 09:13:37,1
271,733,2023-02-23 09:13:42,1
289,959,2023-02-23 09:13:53,1
282,79,2023-02-23 09:15:29,1
198,840,2023-02-23 09:16:17,1
161,729,2023-02-23 09:17:33,1
304,969,2023-02-23 09:19:34,1
200,833,2023-02-23 09:20:25,1
24,472,2023-02-23 09:21:23,1
49,592,2023-02-23 09:21:26,1
114,679,2023-02-23 09:24:50,1
157,921,2023-02-23 09:28:23,1
296,962,2023-02-23 09:29:21,1
286,954,2023-02-23 09:37:50,1
42,580,2023-02-23 09:37:54,1
281,81,2023-02-23 09:40:45,1
195,825,2023-02-23 09:41:05,1
41,109,2023-02-23 09:55:16,1
214,864,2023-02-23 10:02:43,1
208,856,2023-02-23 13:02:07,1
299,90,2023-02-23 13:06:15,1
236,889,2023-02-23 13:10:07,1
195,825,2023-02-23 13:15:41,1
324,979,2023-02-23 13:51:07,1
271,733,2023-02-23 13:51:28,1
208,856,2023-02-23 13:59:59,1
243,936,2023-02-23 14:00:03,1
60,324,2023-02-23 14:01:08,1
159,751,2023-02-23 14:02:17,1
43,385,2023-02-23 14:02:25,1
167,787,2023-02-23 14:02:28,1
165,741,2023-02-23 14:03:42,1
148,755,2023-02-23 14:03:45,1
318,980,2023-02-23 14:04:18,1
195,825,2023-02-23 14:05:10,1
236,889,2023-02-23 14:07:12,1
200,833,2023-02-23 14:19:50,1
299,90,2023-02-23 14:21:51,1
271,733,2023-02-23 14:26:33,1
324,979,2023-02-23 14:26:37,1
264,64,2023-02-23 14:26:57,0
60,324,2023-02-23 14:28:29,1
228,870,2023-02-23 14:29:18,1
148,755,2023-02-23 14:31:25,1
214,864,2023-02-23 14:33:16,1
289,959,2023-02-23 14:38:09,1
213,866,2023-02-23 14:38:25,1
286,954,2023-02-23 14:41:03,1
304,969,2023-02-23 14:43:45,1
67,415,2023-02-23 14:45:32,1
281,81,2023-02-23 14:45:38,1
42,580,2023-02-23 14:51:28,1
161,729,2023-02-23 14:53:14,1
318,980,2023-02-23 14:54:28,1
200,833,2023-02-23 14:55:56,1
43,385,2023-02-23 14:56:51,1
43,385,2023-02-23 14:56:54,1
159,751,2023-02-23 14:57:04,1
167,787,2023-02-23 14:57:09,1
248,940,2023-02-23 14:58:01,1
63,531,2023-02-23 14:58:45,1
298,85,2023-02-23 14:58:49,1
296,962,2023-02-23 14:58:54,1
296,962,2023-02-23 14:58:57,1
83,326,2023-02-23 14:59:04,1
228,870,2023-02-23 15:00:30,1
322,97,2023-02-23 15:03:12,1
214,864,2023-02-23 15:06:07,1
114,679,2023-02-23 15:06:16,1
24,472,2023-02-23 15:06:25,1
49,592,2023-02-23 15:06:29,1
320,2035,2023-02-23 15:13:24,1
319,4026,2023-02-23 15:13:28,1
323,983,2023-02-23 15:13:33,1
310,6009,2023-02-23 15:13:37,1
321,2009,2023-02-23 15:14:37,1
130,699,2023-02-23 15:14:57,1
250,903,2023-02-23 15:15:21,1
308,5003,2023-02-23 15:16:37,1
315,978,2023-02-23 15:16:41,1
47,577,2023-02-23 15:17:01,1
264,64,2023-02-23 15:24:57,0
289,959,2023-02-23 15:27:02,1
235,888,2023-02-23 15:30:20,1
235,888,2023-02-23 15:30:23,1
286,954,2023-02-23 15:32:25,1
42,580,2023-02-23 15:32:28,1
281,81,2023-02-23 15:43:36,1
67,415,2023-02-23 15:44:00,1
323,983,2023-02-23 15:46:07,1
319,4026,2023-02-23 15:46:15,1
320,2035,2023-02-23 15:46:26,1
310,6009,2023-02-23 15:46:32,1
321,2009,2023-02-23 15:46:38,1
153,726,2023-02-23 15:48:53,1
192,810,2023-02-23 15:48:56,1
83,326,2023-02-23 15:50:41,1
298,85,2023-02-23 15:51:19,1
298,85,2023-02-23 15:51:22,1
63,531,2023-02-23 15:52:04,1
250,903,2023-02-23 15:54:46,1
114,679,2023-02-23 15:55:05,1
161,729,2023-02-23 15:55:09,1
213,866,2023-02-23 15:56:04,1
24,472,2023-02-23 16:04:58,1
49,592,2023-02-23 16:05:01,1
130,699,2023-02-23 16:05:12,1
315,978,2023-02-23 16:06:05,1
47,577,2023-02-23 16:06:26,1
308,5003,2023-02-23 16:07:11,1
308,5003,2023-02-23 16:09:49,1
316,95,2023-02-23 16:10:32,1
322,97,2023-02-23 16:10:40,1
235,888,2023-02-23 16:26:58,1
235,888,2023-02-23 16:27:01,1
192,810,2023-02-23 16:47:46,1
153,726,2023-02-23 16:47:49,1
197,830,2023-02-23 17:02:12,1
299,90,2023-02-23 17:04:43,1
248,940,2023-02-23 17:05:04,1
196,828,2023-02-23 17:21:25,1
67,415,2023-02-23 17:22:52,1
165,741,2023-02-23 17:30:43,1
148,755,2023-02-23 17:31:56,1
60,324,2023-02-23 17:34:17,1
277,952,2023-02-23 17:49:26,1
313,96,2023-02-23 17:49:33,1
71,493,2023-02-23 18:12:43,1
271,733,2023-02-23 18:30:51,1
179,920,2023-02-23 18:32:34,1
301,91,2023-02-23 18:32:38,1
250,903,2023-02-23 18:32:44,1
208,856,2023-02-23 18:35:52,1
288,84,2023-02-23 18:36:13,1
288,84,2023-02-23 18:36:16,1
43,385,2023-02-23 18:40:15,1
167,787,2023-02-23 18:40:25,1
159,751,2023-02-23 18:41:18,1
315,978,2023-02-23 18:42:15,1
318,980,2023-02-23 18:44:16,1
236,889,2023-02-23 18:44:19,1
201,824,2023-02-23 18:44:27,1
298,85,2023-02-23 18:44:37,1
323,983,2023-02-23 18:45:28,1
130,699,2023-02-23 18:46:36,1
47,577,2023-02-23 18:47:32,1
308,5003,2023-02-23 18:48:28,1
310,6009,2023-02-23 18:48:52,1
213,866,2023-02-23 18:51:21,1
276,63,2023-02-23 18:51:25,1
24,472,2023-02-23 18:53:08,1
320,2035,2023-02-23 18:53:19,1
49,592,2023-02-23 18:54:02,1
233,885,2023-02-23 18:54:35,1
235,888,2023-02-23 18:54:41,1
11,764,2023-02-23 18:54:56,1
161,729,2023-02-23 18:57:53,1
289,959,2023-02-23 19:08:00,1
82,249,2023-02-23 19:09:53,1
83,326,2023-02-23 19:09:58,1
317,977,2023-02-23 19:12:25,1
63,531,2023-02-23 19:13:46,1
39,261,2023-02-23 19:13:50,1
2,428,2023-02-23 19:14:28,1
54,43,2023-02-23 19:14:31,1
286,954,2023-02-23 19:17:48,1
157,921,2023-02-23 19:19:13,1
282,79,2023-02-23 19:19:23,1
296,962,2023-02-23 19:19:27,1
195,825,2023-02-23 19:20:15,1
42,580,2023-02-23 19:20:32,1
114,679,2023-02-23 19:21:47,1
281,81,2023-02-23 19:23:48,1
41,109,2023-02-23 19:24:11,1
243,936,2023-02-23 19:26:57,1
266,69,2023-02-23 19:29:55,1
228,870,2023-02-23 19:34:18,1
192,810,2023-02-23 19:36:06,1
322,97,2023-02-23 19:36:10,1
316,95,2023-02-23 19:37:26,1
21,25,2023-02-23 19:37:54,1
319,4026,2023-02-23 19:38:37,1
321,2009,2023-02-23 19:39:47,1
153,726,2023-02-23 19:41:45,1
218,860,2023-02-23 19:52:15,1
212,867,2023-02-23 20:03:28,1
156,722,2023-02-23 20:09:57,1
200,833,2023-02-23 20:16:35,1
200,833,2023-02-23 20:17:50,1
264,64,2023-02-23 20:18:27,1
214,864,2023-02-23 20:20:45,1
214,864,2023-02-23 20:20:49,1
72,533,2023-02-23 20:28:18,1
71,493,2023-02-24 06:17:45,1
71,493,2023-02-24 06:18:04,1
276,63,2023-02-24 06:33:59,1
32,449,2023-02-24 06:34:02,1
67,415,2023-02-24 06:41:27,1
299,90,2023-02-24 07:06:41,1
248,940,2023-02-24 07:08:01,1
201,824,2023-02-24 07:28:07,1
47,577,2023-02-24 07:31:47,1
159,751,2023-02-24 07:39:06,1
165,741,2023-02-24 07:55:56,1
60,324,2023-02-24 07:59:38,1
197,830,2023-02-24 08:02:11,1
231,877,2023-02-24 08:02:49,1
218,860,2023-02-24 08:11:05,1
43,385,2023-02-24 08:13:22,1
82,249,2023-02-24 08:22:32,1
319,4026,2023-02-24 08:23:45,1
320,2035,2023-02-24 08:23:48,1
47,577,2023-02-24 08:29:01,1
2,428,2023-02-24 08:30:41,1
266,69,2023-02-24 08:32:11,1
304,969,2023-02-24 08:33:48,1
296,962,2023-02-24 08:35:04,1
130,699,2023-02-24 08:37:06,1
250,903,2023-02-24 08:37:54,1
250,903,2023-02-24 08:37:58,1
316,95,2023-02-24 08:40:06,1
315,978,2023-02-24 08:41:08,1
298,85,2023-02-24 08:41:28,1
264,64,2023-02-24 08:42:37,1
321,2009,2023-02-24 08:45:09,1
39,261,2023-02-24 08:45:25,1
233,885,2023-02-24 08:45:56,1
233,885,2023-02-24 08:48:50,1
11,764,2023-02-24 08:50:04,1
214,864,2023-02-24 08:50:39,1
63,531,2023-02-24 08:52:24,1
228,870,2023-02-24 08:52:27,1
83,326,2023-02-24 08:53:23,1
198,840,2023-02-24 08:56:06,1
323,983,2023-02-24 08:56:18,1
235,888,2023-02-24 08:56:54,1
235,888,2023-02-24 08:57:04,1
156,722,2023-02-24 08:57:43,1
313,96,2023-02-24 08:58:06,1
21,25,2023-02-24 08:58:12,1
21,25,2023-02-24 08:58:16,1
317,977,2023-02-24 08:59:29,1
243,936,2023-02-24 08:59:44,1
192,810,2023-02-24 08:59:49,1
289,959,2023-02-24 09:00:04,1
277,952,2023-02-24 09:00:46,1
39,261,2023-02-24 09:01:33,1
179,920,2023-02-24 09:01:50,1
48,622,2023-02-24 09:02:27,1
24,472,2023-02-24 09:03:12,1
49,592,2023-02-24 09:03:16,1
308,5003,2023-02-24 09:03:43,1
322,97,2023-02-24 09:04:17,1
324,979,2023-02-24 09:04:22,1
288,84,2023-02-24 09:04:30,1
212,867,2023-02-24 09:04:37,1
236,889,2023-02-24 09:05:47,1
54,43,2023-02-24 09:08:26,1
318,980,2023-02-24 09:10:16,1
271,733,2023-02-24 09:11:34,1
161,729,2023-02-24 09:12:07,1
310,6009,2023-02-24 09:16:11,1
200,833,2023-02-24 09:17:36,1
195,825,2023-02-24 09:26:48,1
282,79,2023-02-24 09:27:37,1
42,580,2023-02-24 09:35:37,1
286,954,2023-02-24 09:35:41,1
